student_id,department,semester,gender,hostel_or_dayscholar,study_time_preference,learning_style,sleep_quality,stress_level,internet_access_quality,part_time_job,mentor_support,placement_status,study_minutes_per_day,material_prep_minutes_per_week,extracurricular_minutes_per_week,skill_dev_minutes_per_week,attendance_percentage,previous_year_score,previous_semester_gpa,backlogs_count,internal_marks,projects_completed,hackathons_participated,internships_completed,certifications_count,coding_problems_solved,coding_platform_rating,productivity_index,final_score,performance_category
STU2888,CSE-AIML,6,Female,Hostel,Night,Visual,Good,Medium,Average,No,No,Not Started,208,186,96,318,75.7,64.0,6.34,3,31,3,3,2,1.0,126,952,74.51,72.48,Good
STU2889,IT,7,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Placed,233,386,0,390,100.0,77.5,7.92,0,38,7,0,2,6.0,242,978,79.75,88.17,Excellent
STU2890,IT,5,Female,Day Scholar,Morning,Kinesthetic,Good,Low,Good,No,No,Not Started,8,372,81,167,85.7,62.9,6.28,2,33,2,1,1,3.0,103,923,64.1,71.56,Good
STU2891,CSE,2,Female,Hostel,Afternoon,Kinesthetic,Average,Medium,Good,Yes,Yes,Not Started,355,426,103,555,80.2,79.1,8.46,0,41,0,1,0,3.0,70,918,81.62,79.11,Good
STU2892,CSE-DS,2,Male,Day Scholar,Morning,Kinesthetic,Poor,Low,Good,No,No,Not Started,176,82,196,251,94.1,68.0,6.96,0,24,4,1,0,1.0,19,1236,69.47,79.81,Good
STU2893,IT,3,Female,Hostel,Morning,Kinesthetic,Poor,Medium,Poor,No,Yes,Not Started,221,193,128,334,76.6,72.2,7.5,0,33,2,2,0,2.0,91,750,52.21,80.96,Good
STU2894,CSE-DS,6,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,No,Not Started,219,81,38,282,89.9,61.8,6.17,1,33,4,2,0,4.0,170,1024,78.01,74.44,Good
STU2895,CSE,8,Male,Day Scholar,Morning,Visual,Poor,High,Good,No,Yes,In Progress,195,142,165,487,99.7,75.9,7.42,0,35,5,1,2,6.0,458,1153,68.35,85.48,Excellent
STU2896,IT,1,Female,Hostel,Afternoon,Auditory,Average,High,Good,No,No,Not Started,133,73,132,465,85.0,74.8,7.29,2,38,0,0,0,1.0,0,945,55.51,78.14,Good
STU2897,CSE-AIML,7,Male,Hostel,Morning,Auditory,Good,Low,Good,No,Yes,Placed,188,111,0,274,61.5,62.9,5.73,4,31,8,1,1,2.0,174,1008,92.37,62.93,Average
STU2898,CSE,3,Female,Day Scholar,Afternoon,Kinesthetic,Good,Low,Good,No,Yes,Not Started,180,317,170,132,76.7,73.8,7.39,0,32,2,2,0,2.0,50,838,80.9,82.47,Good
STU2899,CSE-AIML,6,Male,Hostel,Night,Auditory,Average,Medium,Average,No,Yes,In Progress,205,187,17,54,88.3,73.3,7.53,0,34,2,3,0,4.0,122,1139,66.59,79.41,Good
STU2900,CSE,4,Male,Day Scholar,,Visual,Average,Medium,Good,No,Yes,Not Started,317,101,89,223,88.3,84.3,8.7,0,40,2,1,1,3.0,70,1131,77.46,88.86,Excellent
STU2901,CSE,2,Male,Day Scholar,Night,Kinesthetic,Good,High,Good,No,No,Not Started,152,480,65,315,90.9,85.3,8.38,0,40,2,2,0,1.0,0,816,63.23,89.12,Excellent
STU2902,IT,2,Male,Hostel,Afternoon,Visual,Good,Low,Poor,No,No,Not Started,97,283,0,264,63.6,71.4,7.69,0,37,4,0,0,0.0,38,1185,68.7,80.28,Good
STU2903,CSE,7,Male,Day Scholar,Night,Auditory,Poor,High,Good,No,No,Placed,184,109,158,245,87.0,71.7,6.49,0,36,4,2,3,0.0,139,1226,52.79,75.47,Good
STU2904,CSE-AIML,2,Male,Hostel,Night,Kinesthetic,Average,Medium,Good,No,Yes,Not Started,113,209,0,141,78.8,67.6,7.34,0,32,1,0,0,2.0,0,927,59.38,78.32,Good
STU2905,CSE-AIML,1,Female,Day Scholar,Afternoon,Visual,Good,Low,Average,Yes,Yes,Not Started,79,262,80,0,79.7,62.0,5.74,1,31,2,0,0,3.0,0,1125,67.08,67.13,Average
STU2906,CSE,6,Male,Hostel,Afternoon,Visual,Good,Low,Good,No,No,Not Started,113,203,90,277,73.8,71.8,6.85,0,30,5,1,1,0.0,81,906,76.98,77.03,Good
STU2907,ECE,6,Male,Day Scholar,Night,Kinesthetic,Poor,High,Good,No,No,Not Started,54,176,0,86,93.0,76.9,6.73,0,36,4,1,1,5.0,40,908,40.85,78.18,Good
STU2908,CSE,7,Female,Hostel,Night,Visual,Average,Medium,Average,No,No,In Progress,64,167,213,301,86.6,65.2,5.95,1,31,5,4,0,2.0,260,987,73.6,70.34,Good
STU2909,CSE,6,Female,Hostel,Night,Kinesthetic,Poor,High,Average,No,No,Not Started,311,325,80,353,89.6,79.3,8.05,0,43,6,4,0,4.0,179,1107,68.81,86.12,Excellent
STU2910,CSE,8,Male,Hostel,Afternoon,Kinesthetic,Average,Medium,Average,No,Yes,Placed,274,316,89,539,94.3,72.6,7.41,0,36,6,1,2,4.0,460,1061,98.44,90.01,Excellent
STU2911,CSE,7,Female,Day Scholar,Morning,Auditory,Average,Low,Good,No,Yes,Placed,177,118,136,193,71.8,58.2,6.37,0,31,9,3,2,3.0,152,1298,83.33,76.31,Good
STU2912,CSE,6,Female,Hostel,Night,Visual,Average,Medium,Average,Yes,Yes,Not Started,82,31,84,25,93.5,78.9,8.58,0,35,3,1,0,3.0,49,699,63.07,80.67,Good
STU2913,CSE-DS,1,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,11,134,26,230,93.9,61.2,5.7,2,29,0,1,0,2.0,0,1089,63.45,69.06,Average
STU2914,ECE,5,Male,Hostel,Night,Auditory,Average,Medium,Average,No,No,Not Started,154,391,4,318,79.3,75.5,7.52,1,34,2,1,2,2.0,163,1215,73.4,75.18,Good
STU2915,CSE,3,Female,Day Scholar,Night,Auditory,Average,Medium,Average,No,Yes,Not Started,238,205,297,535,94.0,74.1,6.38,1,38,1,1,0,2.0,188,1272,74.57,75.29,Good
STU2916,CSE-DS,3,Female,Day Scholar,Morning,Kinesthetic,Average,Medium,Good,No,No,Not Started,169,198,116,513,80.4,68.6,6.46,0,32,2,0,1,1.0,67,1151,70.42,74.87,Good
STU2917,CSE-DS,6,Female,Hostel,,Kinesthetic,Average,Medium,Average,No,No,Not Started,264,298,41,253,61.9,69.9,7.0,1,36,7,1,2,5.0,151,1029,81.18,75.94,Good
STU2918,IT,4,Male,Hostel,Night,Visual,Good,Low,Good,Yes,No,Not Started,141,89,153,231,86.2,71.0,5.91,2,33,1,0,0,1.0,68,1199,75.92,69.26,Average
STU2919,CSE-AIML,2,Male,Hostel,Night,Visual,Average,Low,Poor,No,Yes,Not Started,154,262,210,44,71.4,69.7,6.22,2,35,1,0,0,2.0,6,804,62.18,69.28,Average
STU2920,CSE,1,Female,Hostel,Afternoon,Visual,Average,Medium,Average,No,Yes,Not Started,228,194,398,205,81.6,66.1,6.68,1,30,3,2,0,1.0,1,934,69.49,70.92,Good
STU2921,CSE,4,Male,Hostel,Afternoon,Kinesthetic,Poor,High,Good,No,No,Not Started,59,178,118,384,99.7,71.6,6.73,0,34,4,1,0,2.0,135,866,55.95,81.76,Good
STU2922,CSE-DS,8,Male,Day Scholar,Night,Auditory,Average,Medium,Good,No,No,In Progress,198,132,68,546,80.7,71.6,6.83,1,34,10,2,3,3.0,489,1509,90.86,76.53,Good
STU2923,IT,4,Female,Hostel,Night,Auditory,Good,Medium,Good,Yes,No,Not Started,193,385,0,421,100.0,75.8,7.86,0,39,2,0,0,2.0,109,943,74.75,83.39,Good
STU2924,CSE,6,Male,Day Scholar,Night,Kinesthetic,Good,Low,Good,No,Yes,Not Started,159,258,111,164,76.6,66.3,6.43,3,32,4,3,1,3.0,91,885,74.61,71.82,Good
STU2925,CSE,1,Female,Day Scholar,Night,Visual,Good,Medium,Average,No,No,Not Started,300,298,63,12,87.7,82.3,7.77,0,40,2,0,0,0.0,17,967,66.55,87.88,Excellent
STU2926,ECE,3,Female,Hostel,Night,Auditory,Average,Medium,Average,No,No,Not Started,242,198,129,340,85.7,75.2,8.07,0,35,0,0,0,1.0,87,1051,65.98,80.19,Good
STU2927,IT,2,Male,Day Scholar,Night,Auditory,Poor,Medium,Good,Yes,Yes,Not Started,37,344,127,215,80.2,62.4,7.43,0,30,1,0,0,2.0,12,715,52.8,75.89,Good
STU2928,ECE,3,Female,Hostel,Morning,Visual,Good,Medium,Good,No,No,Not Started,145,381,241,400,80.1,65.0,6.77,0,31,0,1,0,1.0,27,1064,65.75,75.25,Good
STU2929,IT,4,Male,Day Scholar,Morning,Auditory,Average,Medium,Good,No,No,Not Started,117,230,139,129,69.9,54.2,5.54,0,27,8,0,1,,38,832,67.36,71.24,Good
STU2930,CSE,8,Female,Hostel,Morning,Visual,Poor,Medium,Average,No,No,Placed,169,107,129,625,88.4,70.7,7.83,0,30,6,1,1,9.0,489,1260,72.52,80.74,Good
STU2931,CSE-AIML,2,Male,Day Scholar,Night,Auditory,Good,Medium,Average,No,Yes,Not Started,91,314,137,205,94.9,71.7,6.52,0,33,1,2,0,4.0,110,1163,69.99,78.13,Good
STU2932,CSE-DS,5,Male,Day Scholar,Afternoon,Auditory,Average,Low,Good,No,No,Not Started,84,49,88,608,53.9,50.4,5.61,1,28,3,3,1,1.0,327,1108,75.33,64.09,Average
STU2933,CSE,4,Female,Hostel,Afternoon,Auditory,Poor,Medium,Average,No,Yes,Not Started,164,182,260,433,92.3,74.9,7.99,0,31,6,1,0,2.0,208,1126,69.17,82.7,Good
STU2934,CSE-AIML,3,Male,Day Scholar,Night,Visual,Average,Low,Good,No,No,Not Started,187,262,160,405,68.9,63.3,5.71,3,29,2,0,0,1.0,103,843,73.31,66.81,Average
STU2935,CSE-DS,3,Female,Hostel,Night,Auditory,Poor,High,Average,No,No,Not Started,105,236,196,84,94.2,66.8,6.79,0,35,0,2,0,1.0,0,796,33.11,73.62,Good
STU2936,CSE,6,Male,Hostel,Night,Auditory,Poor,Medium,Good,Yes,Yes,Not Started,95,507,95,34,69.9,60.4,5.85,4,31,5,2,1,6.0,81,1301,53.09,60.12,Average
STU2937,IT,3,Male,Day Scholar,Morning,Auditory,Average,Medium,Good,No,No,Not Started,37,292,11,258,84.2,64.5,6.04,3,32,4,1,0,2.0,51,961,60.01,69.95,Average
STU2938,CSE-AIML,1,Male,Hostel,Night,Kinesthetic,Average,High,Good,Yes,Yes,Not Started,208,300,21,46,60.7,55.8,4.37,2,28,0,0,0,0.0,27,810,58.96,55.18,Average
STU2939,ECE,4,Male,Day Scholar,Morning,Auditory,Good,High,Good,No,No,Not Started,144,282,269,489,73.1,68.4,7.18,0,34,4,2,0,2.0,320,1298,76.23,77.83,Good
STU2940,CSE,7,Male,Hostel,Morning,Auditory,Average,Medium,Good,No,No,Placed,126,232,307,479,96.6,76.7,7.17,0,39,4,2,1,5.0,352,1135,73.03,85.65,Excellent
STU2941,CSE,7,Female,Day Scholar,Morning,Visual,Poor,High,Good,No,No,Placed,255,296,43,373,89.0,77.8,7.74,0,40,3,3,1,3.0,231,1157,58.3,83.76,Good
STU2942,CSE-DS,8,Female,Hostel,Morning,Visual,Good,Low,Good,No,Yes,Placed,0,250,10,173,88.4,61.6,6.35,1,30,5,3,4,8.0,131,1390,74.4,73.9,Good
STU2943,CSE,2,Female,Hostel,Morning,Kinesthetic,Poor,High,Good,Yes,Yes,Not Started,227,159,197,480,81.7,69.8,7.18,0,34,3,0,0,2.0,76,934,65.93,78.6,Good
STU2944,CSE-DS,3,Female,Hostel,Night,Visual,Average,Medium,Poor,No,Yes,Not Started,307,430,72,280,84.2,71.1,7.47,1,37,1,3,0,0.0,151,1237,66.84,76.96,Good
STU2945,IT,6,Male,Hostel,Morning,Visual,Average,Medium,,Yes,No,Not Started,0,215,0,140,100.0,80.9,7.92,0,43,2,1,2,5.0,91,837,48.72,83.04,Good
STU2946,CSE,6,Female,Hostel,Night,Visual,Good,Low,Good,Yes,No,Not Started,4,52,0,246,80.5,61.3,6.67,0,31,7,1,0,3.0,111,1098,78.98,72.62,Good
STU2947,CSE-AIML,3,Male,Hostel,Morning,Kinesthetic,Poor,High,Good,No,No,Not Started,49,0,112,282,82.2,78.7,7.21,0,36,2,1,0,3.0,0,752,41.59,77.65,Good
STU2948,CSE-AIML,1,Female,Hostel,Morning,Kinesthetic,Poor,Low,Good,No,No,Not Started,71,175,347,381,95.3,66.5,7.44,0,31,0,0,0,0.0,0,765,52.5,78.38,Good
STU2949,CSE,6,Male,Hostel,Night,Auditory,Poor,Medium,Good,No,Yes,Not Started,270,273,289,531,81.6,74.3,7.88,1,37,4,3,1,,305,1058,77.11,77.07,Good
STU2950,ECE,7,Other,Hostel,Night,Auditory,Average,Medium,Average,No,No,In Progress,155,280,59,0,77.2,68.6,6.0,3,37,9,1,0,4.0,0,998,72.65,66.76,Average
STU2951,IT,2,Female,Hostel,Night,Visual,Average,Medium,Good,No,Yes,Not Started,362,0,0,651,78.9,75.8,7.94,1,34,1,0,0,1.0,155,923,87.94,83.24,Good
STU2952,CSE-DS,4,Female,Hostel,Night,Auditory,Average,Medium,Good,No,No,Not Started,146,399,75,337,79.9,73.4,6.9,0,37,7,2,0,3.0,135,1183,78.54,77.06,Good
STU2953,CSE-DS,5,Female,Day Scholar,Night,Auditory,Average,Medium,Good,No,Yes,Not Started,153,273,102,362,69.0,63.8,5.77,1,29,4,1,0,3.0,214,1161,77.71,68.61,Average
STU2954,CSE-AIML,1,Female,Hostel,Night,Kinesthetic,Good,Medium,Average,No,No,Not Started,299,253,129,392,62.6,76.8,8.55,0,38,2,1,0,1.0,66,959,74.44,80.48,Good
STU2955,ECE,8,Female,Hostel,Night,Kinesthetic,Good,Low,Poor,No,No,In Progress,0,338,56,342,81.6,61.2,5.67,5,28,9,3,1,5.0,321,1063,71.74,61.94,Average
STU2956,CSE-DS,8,Male,Hostel,Night,Auditory,Average,Medium,Average,No,No,Placed,189,322,60,438,86.3,68.2,6.14,1,33,6,2,3,1.0,282,1384,80.15,72.02,Good
STU2957,CSE-DS,6,Male,Day Scholar,Morning,Auditory,Average,Medium,Average,No,Yes,Not Started,228,361,180,917,92.2,70.4,6.52,0,32,7,2,1,1.0,539,1446,100.0,83.9,Good
STU2958,IT,4,Male,Hostel,Night,Auditory,Poor,High,Average,No,No,Not Started,280,154,83,674,69.5,65.4,5.84,5,38,4,1,1,0.0,215,1049,77.58,66.34,Average
STU2959,CSE,5,Male,Day Scholar,Afternoon,Visual,Average,Medium,Average,No,No,Not Started,260,313,92,275,99.8,83.0,7.68,0,42,3,2,0,1.0,164,1088,68.8,88.7,Excellent
STU2960,IT,8,Male,Hostel,Afternoon,Kinesthetic,Good,Low,Good,No,No,Placed,203,365,145,645,60.1,66.0,8.03,0,32,9,2,3,3.0,539,1286,100.0,81.06,Good
STU2961,CSE,3,Male,Hostel,Night,Auditory,Good,Medium,Poor,No,No,Not Started,296,251,199,445,91.1,80.9,8.25,0,39,4,0,1,0.0,104,1069,75.47,88.39,Excellent
STU2962,CSE,3,Male,Day Scholar,Morning,Auditory,Poor,Medium,Good,Yes,Yes,Not Started,303,209,139,60,82.4,66.5,6.01,2,40,1,0,0,,0,1297,60.98,68.57,Average
STU2963,CSE,2,Female,Hostel,Afternoon,Visual,Good,Low,Good,No,Yes,Not Started,238,261,178,52,80.1,75.7,8.31,0,38,3,0,0,1.0,3,1023,82.28,86.98,Excellent
STU2964,ECE,5,Female,Hostel,Morning,Kinesthetic,Good,Medium,Good,No,No,Not Started,88,315,276,288,69.2,73.4,6.79,0,40,10,0,1,4.0,222,821,84.96,80.41,Good
STU2965,IT,3,Male,Day Scholar,Night,Visual,Good,Low,Average,No,No,Not Started,193,354,87,529,79.9,70.2,6.75,0,34,3,2,3,1.0,173,995,86.86,75.14,Good
STU2966,CSE-DS,8,Male,Day Scholar,Morning,Visual,Average,Medium,Average,No,No,In Progress,253,0,190,312,78.4,67.4,6.7,1,33,6,2,0,8.0,288,853,78.99,73.09,Good
STU2967,CSE-DS,3,Male,Day Scholar,Morning,Auditory,Average,Medium,Good,No,Yes,Not Started,154,238,35,526,94.6,70.3,7.35,0,32,3,0,0,0.0,77,1007,77.28,82.16,Good
STU2968,CSE-AIML,7,Male,Day Scholar,Night,Visual,Poor,Medium,Good,No,No,In Progress,242,266,119,486,73.7,65.4,6.64,2,33,1,1,2,0.0,310,1176,66.42,69.16,Average
STU2969,ECE,6,Female,Day Scholar,Afternoon,Visual,Poor,High,Poor,No,Yes,Not Started,173,227,68,394,74.8,63.4,6.15,2,33,6,3,1,,266,1139,58.73,66.79,Average
STU2970,CSE-AIML,8,Male,Day Scholar,Morning,Auditory,Average,Medium,Average,Yes,Yes,Placed,128,252,135,253,87.0,78.1,8.22,0,34,9,2,2,5.0,279,1216,80.39,78.91,Good
STU2971,CSE,8,Female,Hostel,Afternoon,Kinesthetic,Poor,Medium,Good,No,Yes,Placed,193,222,217,203,77.9,82.5,8.68,0,41,7,7,2,5.0,180,974,74.52,86.35,Excellent
STU2972,CSE,8,Female,Day Scholar,Morning,Auditory,Poor,High,Good,No,No,Placed,56,170,32,223,70.0,61.5,5.28,1,31,12,0,2,4.0,78,868,66.22,67.83,Average
STU2973,IT,2,Female,Day Scholar,Morning,Kinesthetic,Good,Low,Good,No,No,Not Started,202,191,237,452,59.8,64.2,6.67,1,27,1,0,0,1.0,95,772,77.11,66.31,Average
STU2974,CSE-DS,4,Male,Hostel,Morning,Visual,Good,Low,Good,No,Yes,Not Started,115,137,99,319,100.0,72.5,6.65,0,36,1,1,1,1.0,118,843,79.77,79.63,Good
STU2975,CSE,8,Female,Hostel,Afternoon,Visual,Good,Low,,No,No,Placed,232,186,120,308,84.5,65.1,6.22,1,34,4,1,2,4.0,192,982,84.81,73.93,Good
STU2976,CSE,3,Male,Hostel,Night,Auditory,Good,Medium,Good,No,No,Not Started,77,449,47,165,100.0,70.1,7.3,0,33,0,1,0,1.0,42,1121,59.16,80.38,Good
STU2977,IT,7,Male,Day Scholar,Night,Auditory,Poor,Medium,Average,No,No,Placed,352,324,0,528,84.8,76.5,7.65,0,41,3,0,2,4.0,404,1261,74.48,82.06,Good
STU2978,CSE,8,Male,Hostel,Night,Auditory,Average,Medium,Average,No,Yes,Placed,87,201,56,466,93.5,59.2,6.22,2,32,6,1,3,5.0,347,1324,75.93,75.46,Good
STU2979,CSE-DS,1,Male,Day Scholar,Morning,Visual,Good,Low,Good,No,Yes,Not Started,257,181,184,850,100.0,70.4,6.93,1,28,3,0,0,2.0,110,1037,98.22,76.03,Good
STU2980,ECE,1,Male,Hostel,Afternoon,Visual,Average,Low,Average,No,No,Not Started,166,255,13,328,94.0,77.2,6.81,0,38,1,1,0,0.0,14,1338,70.35,78.22,Good
STU2981,CSE-AIML,4,Male,Day Scholar,Night,Kinesthetic,Average,Medium,Average,Yes,No,Not Started,226,165,173,647,100.0,81.4,7.42,0,39,3,2,1,3.0,347,1183,83.28,85.28,Excellent
STU2982,CSE,5,Female,Hostel,Morning,Auditory,Good,Low,Good,No,Yes,Not Started,245,420,0,227,99.7,80.2,7.97,0,45,3,1,0,1.0,106,1060,83.87,91.62,Excellent
STU2983,CSE-DS,2,Female,Day Scholar,Night,Visual,Average,Medium,Poor,No,Yes,Not Started,162,291,0,8,71.6,64.8,6.9,2,29,2,0,0,0.0,0,698,46.34,68.95,Average
STU2984,IT,7,Male,Day Scholar,Afternoon,Kinesthetic,Poor,Medium,Average,Yes,Yes,Placed,165,60,60,139,80.7,66.1,6.04,0,32,2,4,0,4.0,55,1091,51.49,76.92,Good
STU2985,CSE-AIML,6,Male,Day Scholar,Night,Auditory,Average,High,Poor,No,No,In Progress,163,66,61,464,97.5,70.9,6.92,0,33,1,1,3,3.0,353,930,52.98,82.87,Good
STU2986,ECE,7,Female,Day Scholar,Afternoon,Auditory,Good,Low,Good,No,Yes,Placed,3,119,242,46,74.4,60.9,6.21,0,31,5,1,1,5.0,48,1238,72.28,72.35,Good
STU2987,CSE,1,Male,Day Scholar,Afternoon,Kinesthetic,Poor,Medium,Good,No,No,Not Started,255,209,214,263,82.2,66.7,6.98,0,30,1,0,0,0.0,0,1034,52.52,73.63,Good
STU2988,CSE-AIML,1,Female,Hostel,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,183,50,65,369,81.6,73.1,7.43,2,34,0,1,0,2.0,0,1014,63.88,78.39,Good
STU2989,CSE-DS,4,Female,Hostel,Night,Kinesthetic,Poor,High,Good,No,No,Not Started,149,272,221,468,81.4,73.8,7.43,1,43,0,5,0,,281,1046,51.94,80.88,Good
STU2990,IT,5,Male,Day Scholar,Morning,Visual,Poor,High,Good,No,Yes,Not Started,168,209,132,104,86.1,77.8,7.58,1,36,3,0,3,1.0,0,1050,56.38,77.82,Good
STU2991,CSE,5,Male,Hostel,Night,Auditory,Poor,High,Average,No,Yes,Not Started,140,161,0,460,81.8,76.7,6.94,0,44,5,2,1,7.0,261,1254,69.3,81.27,Good
STU2992,IT,4,Male,Hostel,Morning,Auditory,Average,Medium,Good,No,Yes,Not Started,0,256,90,251,74.8,48.0,5.03,0,22,1,0,0,1.0,64,1049,61.38,65.43,Average
STU2993,CSE-AIML,8,Male,Hostel,,Kinesthetic,Good,Medium,Good,Yes,No,Placed,140,499,55,487,87.3,77.3,7.81,0,35,12,3,1,1.0,422,1372,99.04,81.35,Good
STU2994,CSE,7,Male,Hostel,Night,Visual,Average,Medium,Good,No,Yes,In Progress,179,153,179,433,80.6,71.7,7.52,0,30,7,1,0,3.0,302,818,83.56,77.1,Good
STU2995,CSE,1,Female,Hostel,Night,Kinesthetic,Good,Medium,Average,No,Yes,Not Started,106,458,20,210,97.0,67.7,7.63,0,40,0,0,0,0.0,0,1110,62.0,82.14,Good
STU2996,IT,7,Male,Day Scholar,Night,Visual,Poor,Medium,Poor,No,Yes,In Progress,184,193,82,84,80.3,66.9,6.66,0,35,8,3,1,6.0,75,845,62.13,74.61,Good
STU2997,CSE,7,Male,Hostel,Afternoon,Auditory,Average,Low,Good,No,No,In Progress,256,168,155,495,89.3,73.3,6.81,0,35,7,0,3,5.0,318,1356,97.98,82.18,Good
STU2998,CSE,2,Female,Hostel,Morning,Auditory,Average,Medium,Good,No,Yes,Not Started,126,162,102,100,79.4,62.6,6.35,4,28,1,0,0,0.0,76,1030,60.67,64.92,Average
STU2999,CSE,1,Male,Hostel,Night,Visual,Average,High,Average,No,Yes,Not Started,50,362,195,312,59.2,57.8,6.25,2,31,3,1,0,0.0,28,813,61.89,62.63,Average
STU3000,IT,5,Male,Day Scholar,Morning,Auditory,Good,Low,Poor,Yes,No,Not Started,184,236,140,250,89.2,71.0,6.95,0,42,2,4,1,1.0,253,1127,62.86,77.33,Good
STU3001,CSE-DS,6,Male,Day Scholar,Afternoon,Auditory,Average,Medium,Average,No,No,Not Started,218,194,4,113,100.0,69.4,6.81,0,34,4,3,4,4.0,114,929,62.33,82.09,Good
STU3002,IT,7,Male,Day Scholar,Afternoon,Kinesthetic,Good,Low,Poor,No,Yes,In Progress,334,0,166,166,83.9,77.7,8.33,0,38,8,1,3,5.0,118,1300,84.58,87.47,Excellent
STU3003,CSE,1,Female,Hostel,Morning,Visual,Poor,Low,Poor,No,No,Not Started,136,69,253,254,89.6,77.6,8.74,0,40,0,1,0,1.0,147,863,45.88,83.5,Good
STU3004,CSE-DS,7,Male,Day Scholar,Afternoon,Auditory,Good,Low,Good,No,Yes,Placed,183,362,122,244,84.1,70.1,6.87,1,32,5,0,0,4.0,204,1006,90.44,75.75,Good
STU3005,CSE-AIML,2,Female,Day Scholar,Afternoon,Auditory,Good,Low,Good,No,Yes,Not Started,289,393,151,310,82.0,75.0,7.07,0,41,1,0,0,2.0,70,904,84.69,84.14,Good
STU3006,IT,8,Male,Day Scholar,Night,Visual,Poor,Low,Good,No,No,Placed,102,406,17,223,100.0,71.0,7.04,0,41,4,4,0,2.0,163,1119,62.8,78.86,Good
STU3007,ECE,3,Male,Day Scholar,Night,Auditory,Poor,Medium,Good,No,No,Not Started,230,116,43,518,91.1,77.8,8.2,0,40,5,1,0,2.0,125,1137,70.54,90.15,Excellent
STU3008,CSE,1,Male,Hostel,Morning,Visual,Average,Medium,Average,Yes,No,Not Started,227,310,288,562,79.0,75.8,8.23,0,37,1,1,0,3.0,88,1131,75.92,79.1,Good
STU3009,CSE-DS,4,Female,Hostel,Morning,Visual,Good,Low,Poor,No,No,Not Started,235,138,243,138,71.9,67.7,7.05,0,33,2,3,3,5.0,0,897,61.27,74.97,Good
STU3010,CSE,3,Male,Hostel,Morning,Kinesthetic,Average,High,Good,No,Yes,Not Started,127,393,135,169,100.0,72.6,6.98,0,34,2,0,2,3.0,100,1084,61.44,83.23,Good
STU3011,CSE-AIML,7,Male,Hostel,Morning,Visual,Poor,High,Average,No,No,In Progress,97,337,127,331,84.3,72.6,6.97,0,36,6,1,2,5.0,276,1398,56.17,79.59,Good
STU3012,CSE,4,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Good,No,No,Not Started,157,259,180,194,93.0,72.3,7.59,0,34,1,1,1,2.0,102,745,60.53,79.11,Good
STU3013,CSE,4,Male,Day Scholar,Night,Auditory,Average,Medium,Poor,No,No,Not Started,178,120,16,237,68.7,56.6,5.5,5,26,3,1,1,0.0,97,902,59.73,57.25,Average
STU3014,CSE,4,Male,Day Scholar,Night,Visual,Good,Low,Good,No,Yes,Not Started,59,390,238,261,55.5,57.5,5.56,1,30,5,1,0,0.0,52,988,78.89,64.3,Average
STU3015,CSE-DS,1,Female,Hostel,Night,Kinesthetic,Average,Medium,Average,Yes,Yes,Not Started,226,260,195,106,71.0,68.7,5.86,5,32,2,0,0,1.0,0,762,66.13,61.2,Average
STU3016,CSE,5,Male,Hostel,Afternoon,Visual,Average,High,Good,No,No,Not Started,255,319,87,220,89.6,72.0,7.16,1,34,9,6,1,2.0,176,904,76.92,78.56,Good
STU3017,CSE-DS,7,Female,Hostel,Afternoon,Auditory,Average,Medium,Good,Yes,No,In Progress,67,64,112,62,75.0,64.5,6.57,0,34,5,2,2,1.0,10,738,61.8,70.83,Good
STU3018,CSE-AIML,3,Male,Hostel,Night,Kinesthetic,Good,Medium,Good,No,Yes,Not Started,260,98,109,304,68.4,74.6,8.48,0,36,0,2,1,,93,1147,78.26,84.85,Good
STU3019,CSE,2,Female,Hostel,Night,Kinesthetic,Good,Low,Good,No,No,Not Started,74,185,74,791,82.2,63.7,5.82,1,29,2,1,0,1.0,123,1236,82.51,72.25,Good
STU3020,IT,5,Female,Day Scholar,Afternoon,Kinesthetic,Poor,Medium,Good,No,No,Not Started,114,591,93,172,81.4,65.2,6.86,0,30,4,2,1,1.0,37,926,53.24,76.92,Good
STU3021,CSE,7,Male,Hostel,Morning,Auditory,Average,Low,Good,No,No,In Progress,182,85,186,83,93.4,75.3,8.01,0,37,2,4,0,5.0,0,892,63.96,84.2,Good
STU3022,CSE-AIML,8,Female,Day Scholar,Night,Kinesthetic,Average,Medium,Average,No,No,Placed,188,182,147,0,80.5,71.0,7.21,0,33,4,0,1,6.0,17,1128,61.35,79.81,Good
STU3023,CSE-DS,8,Female,Hostel,Morning,Auditory,Poor,Medium,Good,No,No,Placed,301,202,113,230,98.1,78.1,8.67,0,36,15,0,3,5.0,75,1098,82.49,87.33,Excellent
STU3024,CSE,1,Male,Day Scholar,Night,Auditory,Average,Medium,Poor,No,No,Not Started,237,405,202,221,93.6,71.4,7.52,0,34,1,1,0,0.0,46,904,53.03,78.2,Good
STU3025,CSE,4,Male,Hostel,Night,Visual,Good,Low,Poor,No,No,Not Started,204,277,243,201,71.8,65.1,6.83,0,37,3,1,0,1.0,110,1263,66.79,73.65,Good
